age,income,employment_length,debt_to_income,credit_utilization,payment_history,number_of_accounts,loan_amount,loan_term,home_ownership,purpose,credit_score
47,58968.26498958219,8.133119408874016,72.33675895720455,67.21003059339473,9,11,1000.0,36,OWN,DEBT_CONSOLIDATION,0
46,57086.187630377215,10.05428330656541,33.80060340637166,71.7727298342733,1,15,68192.47867771552,24,MORTGAGE,DEBT_CONSOLIDATION,0
36,68070.41367607003,4.382483378043051,44.626352995249526,54.91028498900851,2,11,1000.0,24,RENT,BUSINESS,0
63,42250.17370189132,2.27853594252548,39.85340349370327,37.60533041710164,9,14,10104.266610147397,24,OWN,DEBT_CONSOLIDATION,0
28,64250.088841843215,5.28681868516461,6.609913916574964,39.15780082223556,7,7,29287.028294332747,36,RENT,DEBT_CONSOLIDATION,0
51,36213.418638398565,1.82399695165811,28.95988071747168,63.76610497309979,11,10,27222.160429621195,36,RENT,EDUCATION,0
67,21790.651671744497,1.3615750455912423,39.15096864770538,56.690580666157345,7,7,13680.222948915947,36,OWN,PERSONAL,0
24,24045.43248637535,3.3485715326308014,11.624046091084058,24.986176681247947,1,10,47718.22707443946,48,OWN,EDUCATION,0
61,20757.790896091705,1.2177124328238877,18.91346101401438,44.135829122426365,11,10,7005.054643993444,36,RENT,HOME_IMPROVEMENT,0
51,70191.71935782388,3.3053713795828217,34.112668177848285,62.19154145353528,4,15,40452.24633813696,60,OWN,PERSONAL,0
37,19708.52981882887,15.687228722926177,27.24580802225346,92.07227322901812,10,9,20152.17518039152,24,OWN,EDUCATION,0
67,55480.77681298606,9.156162982438065,15.388132654443035,6.117027278663626,10,15,19019.27372619957,60,RENT,PERSONAL,0
55,44681.51611855134,14.204844864230921,43.075445702233154,42.02257716764949,5,5,26405.81246385383,24,OWN,EDUCATION,0
41,47947.028530987365,8.207971529802396,29.27895873903099,33.79501522906951,5,3,35556.43231861696,12,OWN,BUSINESS,0
27,77272.145903994,2.190594454508743,28.310431174609946,55.28355975570336,8,6,8810.483317547574,36,MORTGAGE,BUSINESS,0
49,41231.452655694535,8.357769878508869,56.019171130388436,23.243374758342895,5,10,25037.786319945528,48,OWN,DEBT_CONSOLIDATION,0
69,62232.03123099366,12.81428107901773,19.03618362857897,12.103216468305385,12,8,8290.336753510299,48,RENT,BUSINESS,0
32,50751.267027622234,14.690694178586439,18.550895086654982,90.97146396600927,0,10,47422.546310974896,24,OWN,BUSINESS,0
54,46959.621887346046,5.747389173054786,20.145685642025953,23.801705767741964,8,6,30721.626065682132,12,RENT,DEBT_CONSOLIDATION,0
37,95999.38248772947,1.187268802279298,23.730357619020975,63.14851169480862,2,7,23949.61393527737,36,OWN,BUSINESS,0
20,21173.165085692606,0.2026995120009921,16.13688980741767,45.13798595266296,7,13,1000.0,48,MORTGAGE,EDUCATION,0
54,75782.6367087489,0.7961524655649465,31.314361651688255,68.11031680771784,3,10,20670.836287542057,12,MORTGAGE,PERSONAL,0
57,63128.13130979944,16.840784097279858,25.466217040952877,51.67598223487371,5,8,14603.736251635033,48,RENT,EDUCATION,0
25,40409.50010736432,3.1003835281776917,38.40091917808508,80.605178983231,8,7,35326.61363859708,48,OWN,BUSINESS,0
57,82586.37034883225,9.65462545889212,45.685718473227034,13.781855825546096,9,10,22061.024118468453,60,RENT,EDUCATION,0
61,13037.797752229264,3.1278553275370853,29.08069587398614,54.429034345251395,12,4,43684.3182206116,48,OWN,DEBT_CONSOLIDATION,0
40,39564.666854018564,5.406086072191066,43.01295392588716,72.19589870013601,2,12,1406.064976905549,24,MORTGAGE,EDUCATION,0
57,25830.355914618478,0.12218470913659317,50.130555987561785,30.902239460081777,2,3,21154.263393606412,60,RENT,HOME_IMPROVEMENT,0
28,58241.6692974292,1.4375100614470369,27.688304535564317,28.94596525654655,3,3,29251.86806169223,12,RENT,EDUCATION,0
63,27738.71797625645,2.8658929419107855,63.17589825837926,39.69400181336303,12,6,40304.66294056201,48,MORTGAGE,DEBT_CONSOLIDATION,0
25,58661.27893482638,4.9797963113496655,35.830828958242094,61.74529173308895,4,12,39584.34212504733,12,RENT,EDUCATION,0
46,46271.27168356892,0.9408200821775652,39.97739272703723,36.83404089270669,4,8,35714.16272878326,48,RENT,EDUCATION,0
47,40412.92114687832,7.2313146067069365,1.0421273656649375,27.521108771075177,2,12,11389.415403365634,36,MORTGAGE,EDUCATION,0
27,57772.94492066621,2.2659662429451126,16.448524403372488,48.90929875587773,9,4,1000.0,36,RENT,HOME_IMPROVEMENT,0
56,44627.567521238714,8.50325239858755,38.50929792866381,39.269983015864355,10,8,31970.071901417294,36,RENT,BUSINESS,0
45,28227.303138819225,0.5155324582597517,65.99723310838557,55.44119973501793,10,8,26993.22436333008,24,MORTGAGE,PERSONAL,0
66,106027.45979269958,5.693369544268131,6.664071298809309,44.57021515052271,2,9,65832.64354241955,48,OWN,PERSONAL,0
53,40256.65633941711,1.7359456217902804,30.224516884418712,74.6951043097691,9,10,11737.908617815663,48,MORTGAGE,DEBT_CONSOLIDATION,0
30,10000.0,7.933080954655472,29.232382323754276,74.0214065918174,7,11,2201.3210516254003,36,MORTGAGE,HOME_IMPROVEMENT,0
49,33158.02620557223,2.572247803522558,44.19977962652662,71.26262720905322,2,7,38030.18485702866,12,OWN,EDUCATION,0
53,24654.466232545397,5.473344852836604,50.766349160435496,46.794646256524025,2,4,26040.638480725665,24,OWN,DEBT_CONSOLIDATION,0
54,66522.91232081031,13.613682745215614,30.69136577392861,65.56230810876893,12,11,18326.638578835453,60,MORTGAGE,PERSONAL,0
43,56433.05319183172,0.10421166128076056,28.396936544755015,78.95586454850647,4,6,1896.9371352443122,36,RENT,EDUCATION,0
39,57974.25603580689,0.0558951777972115,47.06751637458731,61.008810673806494,5,10,18513.805234147676,24,MORTGAGE,EDUCATION,0
21,42599.55068325511,7.354454238113444,6.333639715488861,32.88803724255056,3,10,16964.9994358738,36,MORTGAGE,EDUCATION,0
48,44412.99505886157,5.1978464884963635,57.907263715551615,41.52156016495683,0,10,42090.51269646667,48,OWN,DEBT_CONSOLIDATION,0
35,42581.37792784664,1.7334796481383894,29.483150429256472,29.689255318279663,1,2,35047.014379595625,48,RENT,DEBT_CONSOLIDATION,0
55,48376.136317290606,3.4100145737954457,35.126348259904184,44.769254832156356,11,7,32009.369832150776,48,MORTGAGE,PERSONAL,0
41,66706.6687072967,0.21420174179415608,23.36200886261419,7.899687346893626,7,5,38725.92648963129,48,RENT,PERSONAL,0
40,56721.50825010693,1.068724321861416,18.662227526072208,54.66772310830738,10,12,25325.51298375413,48,MORTGAGE,EDUCATION,0
39,60002.25659241733,2.762548755739462,13.354841589205943,49.88290328962187,2,12,25361.37201563459,48,OWN,PERSONAL,0
19,59991.178164984056,8.980175470137407,64.81336574271016,10.262539150034547,8,4,17004.657112330908,12,RENT,HOME_IMPROVEMENT,0
48,67688.84874763477,3.2664331958951576,23.15997788194697,77.52665694161928,4,9,11272.451822795396,36,RENT,EDUCATION,0
28,55763.00083080509,4.413826517642173,66.43396322750054,54.34917285523551,9,10,32579.215258311357,12,RENT,BUSINESS,0
45,57176.96145357838,10.34760623436023,19.895549770502267,85.8689233786708,11,7,47398.45714020949,36,OWN,BUSINESS,0
63,73776.12482386312,1.8467671263823193,20.799052851038937,57.323342235319586,12,7,20177.0850078203,48,MORTGAGE,HOME_IMPROVEMENT,0
49,36699.08163993776,6.031532979201213,43.097947732899264,23.560276323888736,3,5,23731.518947864828,48,MORTGAGE,HOME_IMPROVEMENT,0
22,32885.14840096986,9.890466635152686,17.22464470639354,29.336258873064324,5,5,28318.08994258056,48,MORTGAGE,PERSONAL,0
55,26281.56801626288,1.132092670455018,40.449112040078646,54.382551476921826,8,6,37896.47829924025,24,MORTGAGE,PERSONAL,0
27,53658.29127240512,2.2039966056370637,2.5769126412352086,36.735977008904264,5,17,38758.092223634914,48,OWN,DEBT_CONSOLIDATION,0
57,12925.355175617537,19.512882296710412,27.751836056710022,60.17689009158739,11,11,36652.09670100671,48,MORTGAGE,PERSONAL,0
63,59243.081921193545,20.437410254907427,15.903261912457777,34.74947162093914,11,16,41896.815609557874,60,MORTGAGE,DEBT_CONSOLIDATION,0
41,47816.13810998895,1.2630544649592204,7.088601317513553,15.766690979608104,4,11,23928.652585120377,24,MORTGAGE,DEBT_CONSOLIDATION,0
52,72692.79399642114,0.3437814914306404,22.134766545039867,58.34671205222104,2,5,34496.3438402022,24,OWN,PERSONAL,0
61,36561.65379070019,1.579870118435859,55.9034097322748,75.56823616832325,2,6,11917.85411052773,48,OWN,BUSINESS,0
65,45933.63429164986,2.535263395604738,8.403590392247787,18.49181827609316,11,1,1000.0,24,MORTGAGE,HOME_IMPROVEMENT,0
40,72444.06666586737,2.908079127160443,28.382639113402153,25.869361896783133,11,6,1000.0,12,RENT,DEBT_CONSOLIDATION,0
34,77662.71293556305,4.822238266632233,15.638599613076723,74.23445370905576,6,6,3604.87300735827,48,MORTGAGE,HOME_IMPROVEMENT,0
18,36396.9526849636,11.488125079278177,18.434916359543145,53.06486825530862,5,13,40407.59994196725,12,MORTGAGE,BUSINESS,0
48,53635.6246517432,2.0049856114988835,17.60565964170678,66.51178130736433,0,11,39219.62528462597,60,OWN,PERSONAL,0
48,55888.37955368096,9.485084467640172,24.11469766635389,68.02167720358496,1,5,4027.787932717649,48,MORTGAGE,DEBT_CONSOLIDATION,0
59,57473.06811242297,0.4907049790255201,11.712904176251591,73.73754902330731,3,8,52144.21513994631,48,RENT,EDUCATION,0
59,44748.48681368756,0.2138835758645038,20.113414165616128,71.2676628001418,6,7,23560.27287809554,12,RENT,BUSINESS,0
51,75627.6679624727,3.50635225706795,4.813355653662025,51.897771971085035,11,9,10134.939413080148,60,OWN,DEBT_CONSOLIDATION,0
26,12205.93032756909,0.3075806569089385,41.99616473038858,95.94170775692294,2,10,16153.256236898818,36,OWN,BUSINESS,0
39,41577.39530397832,2.4919315790827485,10.926398623460353,17.30815746131091,9,6,21543.844720359226,60,RENT,HOME_IMPROVEMENT,0
30,58958.614655458936,11.35437201286232,20.878915273728715,33.00908740471461,0,7,26196.948577912506,12,OWN,EDUCATION,0
42,59144.496238986874,1.381950577613548,34.520193129438795,46.484143039875775,11,9,11005.032303970102,12,RENT,HOME_IMPROVEMENT,0
65,77055.18061229525,6.120465587518015,78.38548440174712,47.51571569557607,10,7,22859.41014419249,36,MORTGAGE,PERSONAL,0
35,73964.50786402574,1.8002989904264586,7.230612913672978,48.98895726719648,12,9,26675.6194604074,60,RENT,EDUCATION,0
68,44289.16749385552,0.22980115108351673,9.844664614582834,59.64458335167857,7,6,46120.08963251613,60,MORTGAGE,HOME_IMPROVEMENT,0
29,75997.4248706121,4.06743645460099,77.19792259579752,12.046616976001543,12,4,44219.549664795326,12,MORTGAGE,BUSINESS,0
57,35719.165124450905,9.004611314613749,18.34612527049502,75.33055595179489,9,4,21460.872270066593,12,MORTGAGE,HOME_IMPROVEMENT,0
34,68617.74765583675,2.633661063341086,4.924337462313206,14.401724810889796,0,8,40722.44468947635,24,OWN,EDUCATION,0
32,86210.44956841986,4.802438775682647,30.526705479688037,92.07782097209609,5,10,28738.193401084165,12,RENT,EDUCATION,0
59,74298.88213709938,11.514105487090788,24.334228292771996,49.1471346338054,2,6,26818.477323865987,12,OWN,BUSINESS,0
32,52115.40767048246,7.795970520325447,26.51378164341415,77.6259240690179,4,6,11906.928232787463,60,RENT,BUSINESS,0
32,43364.42456455756,1.0775909880162906,22.962152873390394,35.18297669427826,4,3,36903.14739462711,48,OWN,HOME_IMPROVEMENT,0
56,19428.174074814277,6.609728528122157,23.958282929622563,40.613478904140486,11,13,35205.43953314954,12,OWN,HOME_IMPROVEMENT,0
30,56210.79275828408,3.484702080551292,59.50363513865863,31.85085993406639,8,12,1577.5091655213655,48,RENT,BUSINESS,0
34,27695.655440581617,6.851451714436681,20.06780790876022,48.89524417899176,4,16,16415.214671301375,24,OWN,HOME_IMPROVEMENT,0
49,34137.30672772126,3.4111900182500996,6.763898100433187,72.28274051200984,0,3,32933.505025384904,36,OWN,BUSINESS,0
26,26185.083985266567,0.6845893964199717,43.052843326978135,65.64417668921544,4,4,15609.965066893616,36,MORTGAGE,DEBT_CONSOLIDATION,0
57,40792.15334686689,4.218797516852535,7.548418372549051,72.24135431229641,7,5,50159.688246626494,36,OWN,BUSINESS,0
37,49440.61171026035,3.38768815378669,18.11454549279157,25.60416021266367,4,8,9134.484494361548,24,MORTGAGE,BUSINESS,0
43,55472.2916233141,3.6482439988810715,40.204627015320334,68.80233494341805,12,8,8534.682558378943,12,MORTGAGE,HOME_IMPROVEMENT,0
44,37989.86729172073,10.555794449742525,33.072514584291596,71.54227695992985,1,3,36188.429772838026,12,RENT,EDUCATION,0
38,71385.67412790367,11.261220978510257,9.293478670824788,59.8463546670677,8,12,19280.55379722167,60,OWN,BUSINESS,0
35,45835.89484020068,3.021444363008233,11.211526702684022,77.41699046180219,1,9,12005.928973604781,12,RENT,HOME_IMPROVEMENT,0
30,34245.55133468962,3.0415679111162297,25.581381724991264,60.45780740906908,2,9,22660.831166792985,48,OWN,PERSONAL,0
33,54525.84534486873,3.6199597228680016,40.43833070667113,67.84937940689699,10,9,35342.361856792595,24,RENT,EDUCATION,0
26,89271.05667087632,3.6655693541011445,54.58598666333503,14.886774885127373,11,8,52191.65847501057,48,MORTGAGE,HOME_IMPROVEMENT,0
29,56703.211330702354,15.017526444489594,23.600470298268217,26.205823731575972,11,9,37406.194290493026,36,OWN,DEBT_CONSOLIDATION,0
61,42742.88745252786,5.2405531978744015,46.554074454697584,27.29298647376887,1,9,45565.80092704066,12,MORTGAGE,DEBT_CONSOLIDATION,1
55,19450.77287762592,1.6248916906025395,49.579271178929865,43.656975847043434,6,5,26759.099507586565,36,OWN,BUSINESS,0
36,45611.753580558594,3.791488612229292,38.32359270312909,17.379935003311626,3,3,30627.436215231388,24,RENT,EDUCATION,0
24,54698.56250176231,4.933882285224862,7.2619992218385025,63.766717410172426,0,7,40457.89844316183,12,RENT,PERSONAL,0
52,42248.3821748886,5.1050867009957654,17.68937022708536,18.93106547627609,1,6,36654.10981908679,48,RENT,EDUCATION,0
65,16692.307235180007,4.400447699042125,19.73332730605376,57.406390625771465,9,11,40038.6479249445,36,RENT,HOME_IMPROVEMENT,0
35,32988.69220993132,0.9784697782489709,47.65266422465332,38.05417223854437,1,8,25078.783587648177,12,RENT,PERSONAL,0
33,79090.76921775515,0.17085202051201032,26.333069132566024,62.02517564206623,12,3,7607.557833036,60,MORTGAGE,BUSINESS,0
56,78680.02007460922,2.061263350637779,56.131278883561656,30.25031762636911,9,6,7549.009440859274,12,MORTGAGE,PERSONAL,0
21,32267.216615908037,2.788906211121833,46.93767123801486,60.04143118722107,11,6,23385.988524510656,12,RENT,DEBT_CONSOLIDATION,1
42,63455.13574398844,0.3189832596920712,44.017271089893,38.81698603840367,12,11,3966.12192190329,12,RENT,EDUCATION,0
49,26428.544304596526,8.436114591215368,29.682166436703543,44.86954074937523,10,11,22249.071041965144,48,RENT,DEBT_CONSOLIDATION,0
57,78086.32563989905,2.1085627099553954,19.585726584917644,54.85282819360938,7,10,17922.138765211057,60,MORTGAGE,BUSINESS,0
30,54904.716957884724,12.245733408544865,26.518047529137817,71.14252849338646,12,13,29892.167755709048,60,RENT,HOME_IMPROVEMENT,0
62,68992.82997233068,0.8386039897670021,45.28599444992345,60.53510264170702,4,7,60589.02898877709,24,RENT,HOME_IMPROVEMENT,0
34,15698.133056349223,0.293100120557663,36.80477980002096,58.12364257572419,6,12,16495.78259787651,24,MORTGAGE,DEBT_CONSOLIDATION,0
66,63552.74203849776,3.2919523156148984,16.067490683446582,33.15647613606467,5,8,20930.575094156815,36,OWN,HOME_IMPROVEMENT,0
54,49846.51872630993,1.0482335789575774,5.898309719283012,46.91889828279903,11,10,20524.27962710464,12,OWN,HOME_IMPROVEMENT,0
23,67038.58141581685,13.854892143522013,27.931089633587362,61.65637963700649,11,5,24300.4150549264,24,OWN,DEBT_CONSOLIDATION,0
36,68297.35596195699,0.05178422953746927,28.09139961800045,14.873361551197368,10,8,1000.0,48,RENT,BUSINESS,0
30,51315.69378949499,2.660413779710422,34.51147734853519,28.710998126053273,9,5,24202.987706763633,12,RENT,HOME_IMPROVEMENT,0
43,37983.4072180817,13.069233031129333,31.29208357776132,57.375581997873795,11,9,59162.05788508812,48,OWN,DEBT_CONSOLIDATION,0
31,65593.9236435899,2.4259372651959907,32.592021722944345,28.14937230146461,1,4,55747.30129271102,60,RENT,EDUCATION,0
48,48796.910011897446,0.488666609518953,49.366544244827736,66.5531286197066,3,12,26274.83875258409,36,MORTGAGE,DEBT_CONSOLIDATION,0
21,32544.30092944715,1.8040957598921175,47.31202410405513,65.98963707744439,6,8,40471.76983982287,24,RENT,HOME_IMPROVEMENT,0
56,31596.955370846284,3.4458793217711263,31.592850214126972,22.60637308644016,11,8,24333.61349052631,60,OWN,HOME_IMPROVEMENT,0
25,20456.71167375237,1.0237665125165958,41.61904020801463,45.49239574163499,6,5,26306.565646035284,36,MORTGAGE,PERSONAL,0
42,39794.17680873873,3.1420593796456595,22.292600107747738,27.79989083467183,6,10,37737.23345510431,12,OWN,PERSONAL,0
30,72053.84092148757,9.049918505276658,32.23541038642795,40.16452209626415,12,14,23513.80317521382,36,MORTGAGE,PERSONAL,0
49,53556.595994108684,10.30282299570822,45.53074077348887,65.6453486121603,12,10,48583.175868080514,12,RENT,HOME_IMPROVEMENT,0
55,39404.64588153919,0.25257711509620906,34.46448121979411,44.899062363106964,12,10,1000.0,12,OWN,EDUCATION,0
55,66097.1187636016,0.8771469604179039,2.6024171257694033,41.9997258290337,5,7,13054.45490867986,60,OWN,HOME_IMPROVEMENT,0
45,33350.46756553222,1.609919457441564,25.268285439791555,70.9258555817153,5,7,32621.75598368339,60,MORTGAGE,DEBT_CONSOLIDATION,0
47,51907.00548665557,4.517685171723195,74.27961619280426,35.65865058372733,3,7,5022.138070520457,12,MORTGAGE,PERSONAL,1
20,46407.392545489696,2.2392131121776413,5.022651920777097,75.18601435511965,1,8,9945.469783523358,36,RENT,EDUCATION,0
45,65582.61251176705,9.290807859051144,34.32400922502114,47.35966364825573,7,10,24499.72309986125,24,MORTGAGE,HOME_IMPROVEMENT,0
20,18455.432581609984,6.305747884900343,29.806531736484548,59.807590066230176,3,7,1000.0,36,OWN,BUSINESS,0
62,32996.045083706886,0.5293366820905772,39.364691738738685,36.81864882039891,11,2,2263.939003426676,60,RENT,BUSINESS,0
51,17235.08681810933,4.898249776777738,51.47539666016855,47.134841969977266,12,7,3853.908386664669,12,RENT,PERSONAL,0
33,44808.0655638146,0.5996226526797686,14.44387829099446,84.81382403572927,1,9,26918.878656499794,24,RENT,BUSINESS,0
39,74228.5500726486,1.472094702277286,38.268112841728936,60.7155961705797,3,9,16066.316316980545,24,OWN,BUSINESS,0
49,39891.05580692946,0.9792875809011703,11.933063250354088,47.92508715423346,1,9,26443.259904122817,24,OWN,HOME_IMPROVEMENT,0
55,39786.32123608699,0.9501274755423911,35.534749782505784,53.977306156664454,11,8,21353.145205918012,48,RENT,EDUCATION,0
25,67434.48848368273,4.790716348307489,21.350219751176535,40.687510078989995,0,6,41311.5748660564,12,OWN,DEBT_CONSOLIDATION,0
25,71370.991169106,4.14603652500067,6.613365179679115,36.70056288264934,2,2,7693.974054402763,24,OWN,PERSONAL,0
23,48228.5786546242,0.9680945783042973,32.098274360969334,31.39139169865831,3,10,31934.2428211553,12,OWN,EDUCATION,0
31,63694.29708099784,23.113008895443947,39.480583964035176,19.684447801708913,1,8,15399.604956500038,60,RENT,HOME_IMPROVEMENT,0
49,28460.90918244107,2.7394949012291816,30.824331852012183,24.300546864147623,7,10,25697.560996784174,48,MORTGAGE,BUSINESS,0
52,77559.48667850828,0.5105475193895459,8.303523562537753,68.3288029814035,6,12,1000.0,60,OWN,EDUCATION,0
27,92974.12587874103,0.6424009541433638,15.00725650884731,44.93548565294598,5,10,1630.1120882999676,48,MORTGAGE,PERSONAL,0
20,60424.315823774494,4.38407277752424,61.5506250883709,41.136873719372396,12,7,23917.403037111377,48,MORTGAGE,EDUCATION,0
29,10000.0,19.332716188009588,17.323394857074838,49.34996298107557,2,3,34157.27051964582,48,MORTGAGE,DEBT_CONSOLIDATION,0
66,38835.39475204432,4.242589206864666,7.794907717181894,27.36665540006782,10,11,1000.0,48,RENT,PERSONAL,0
48,62256.50643338643,14.883716220658535,19.97987821687381,40.5187385880679,6,7,12986.102134999639,60,MORTGAGE,DEBT_CONSOLIDATION,0
46,41570.34005667274,2.936129767472968,24.688086162209043,83.70120144309034,8,10,8801.800093508415,60,MORTGAGE,EDUCATION,0
22,75443.97108500195,2.8620966802469106,34.22418242857624,41.438849824792,8,10,23812.90828881984,12,MORTGAGE,EDUCATION,0
69,61763.14528871731,3.4658094965001496,41.36115773865768,37.273420281728505,3,7,43407.83371299468,12,RENT,PERSONAL,0
42,35870.48998468407,5.977138062735081,18.921015054813356,80.31479041669999,2,12,27072.60655543313,12,RENT,PERSONAL,0
58,50645.296215425056,2.2912921067927,24.080062984726837,37.50958100377263,1,9,20813.856464478908,36,RENT,HOME_IMPROVEMENT,0
48,32123.335587218196,9.971313745800996,32.23606505763754,48.43037106005584,12,9,12629.062289571903,12,MORTGAGE,HOME_IMPROVEMENT,0
38,46348.302431751166,0.14859320663160477,38.479483497179494,54.24033537759345,2,5,26386.51240772743,48,RENT,BUSINESS,0
37,38908.13519134896,2.8969875178801106,35.41549579716982,49.28991881738613,5,9,58623.95644444486,60,OWN,EDUCATION,0
56,73495.23600466076,3.5768806146920933,28.528639419146838,75.55760870762627,7,7,33419.53688388939,60,OWN,EDUCATION,0
39,92320.24113661991,4.67013850840713,45.13462025664575,68.51479439121128,12,7,21828.85528354817,24,OWN,DEBT_CONSOLIDATION,0
21,21376.23333528496,1.615316090009041,32.77625943839145,62.615639645441014,5,9,1000.0,60,RENT,EDUCATION,0
30,11535.674275804959,2.788537794940646,38.21935194391281,45.60223806371737,11,12,48913.307430797795,24,MORTGAGE,HOME_IMPROVEMENT,0
62,45096.55156297229,3.3134560424787027,13.37509110873262,32.75567252872465,8,7,35566.42879331751,36,MORTGAGE,DEBT_CONSOLIDATION,0
59,19631.686023426348,5.806322608761979,17.055671533578256,44.38709248028372,0,4,30655.345950661183,36,OWN,HOME_IMPROVEMENT,0
67,50924.232073418345,7.42602714592587,53.161092951477926,36.79417258936939,12,15,38621.03443582505,60,RENT,BUSINESS,0
66,64978.72227611853,6.6937596818164415,35.43000112326104,34.31711617242047,1,6,50746.663327395116,24,RENT,PERSONAL,0
37,79882.8379453365,2.0895844459981543,62.54505611713262,22.70813619644671,9,10,12983.201947996724,24,RENT,HOME_IMPROVEMENT,0
69,54027.89117430562,37.53271813301972,24.699184780248093,50.812479746388725,6,8,33879.92622602262,36,MORTGAGE,BUSINESS,0
30,46136.89550300842,9.441307083504112,12.013854363847727,44.900108678605775,5,9,41882.28359913148,48,OWN,EDUCATION,0
34,10432.301668538312,1.505683393068939,67.22335771784856,24.516758512793547,11,7,18781.496569493407,36,RENT,BUSINESS,0
53,50523.70298371597,1.0852222291020541,39.76266907362432,16.710104642718537,7,8,34709.599899986024,12,OWN,PERSONAL,0
50,51425.74521098923,1.884543146314368,48.57811388472991,41.48025030930159,11,11,13662.062425062486,24,RENT,EDUCATION,0
18,62779.136284254906,3.010547419587712,15.121124186496193,64.92178756182753,9,10,24385.202128783963,60,OWN,EDUCATION,0
32,35830.23796941817,9.512317122312686,49.47959809605508,39.827518552793975,5,9,28712.76078549275,60,MORTGAGE,BUSINESS,0
30,41298.947995282804,7.533555244354021,21.28555052315451,74.37166187427233,6,7,16803.742666552283,24,RENT,PERSONAL,0
34,20439.954893916314,9.527310872156335,53.39454590224773,87.09172203380774,3,10,9997.038471751608,36,RENT,DEBT_CONSOLIDATION,0
41,10000.0,1.5869766221512818,9.038566154988333,55.56308092162939,12,10,21452.12270008932,36,OWN,BUSINESS,0
25,27830.058184064335,4.500379804107717,22.188796915801213,27.832302572968693,12,8,43455.466469455874,24,RENT,PERSONAL,0
67,18593.48371493967,1.6651343296073307,50.348060788992335,18.8880623957785,10,7,31367.478339245652,12,MORTGAGE,EDUCATION,0
44,56734.245908412224,0.5771842296134236,38.896172420090465,54.99177782192102,8,8,45602.31002456945,60,RENT,EDUCATION,0
62,39637.318866662856,5.763195158803967,4.224349402256593,38.33127594868055,9,8,1000.0,24,RENT,DEBT_CONSOLIDATION,0
40,39235.25739850422,0.7715725148677455,22.26364579324812,50.97565994770387,12,4,27000.78272888587,60,RENT,EDUCATION,0
63,30311.73907649576,5.508551839414137,38.570086632006785,59.927929943791526,2,8,17363.250747211838,48,RENT,EDUCATION,0
25,10000.0,5.2201135100330465,45.591758323682214,30.209165433400887,5,7,11383.014762402305,36,MORTGAGE,EDUCATION,0
25,80166.21497495101,8.310198323555527,14.807781504896095,62.02069627800809,1,4,4791.662478476224,24,RENT,EDUCATION,0
43,29994.589544464234,0.7515256106454672,8.728819850680539,58.7732807811912,5,8,33129.09177041407,12,MORTGAGE,HOME_IMPROVEMENT,0
64,41751.59860300186,7.650365214715853,12.26157424959542,73.37344398570333,10,9,8134.835174744116,36,RENT,EDUCATION,0
30,20902.15669421379,36.15722937323226,9.094607085837792,39.6390885551641,9,11,25337.796211771685,24,RENT,BUSINESS,0
56,69438.60686881267,9.520469517318833,52.40282131308963,62.62738940704583,11,3,29413.666624980768,24,RENT,HOME_IMPROVEMENT,0
54,52868.57874074649,6.967845315132816,19.71517247654124,61.099622321795856,8,6,29707.73663412583,12,MORTGAGE,HOME_IMPROVEMENT,0
66,33472.69429468263,5.4259935913847706,32.936292427872395,55.063131216484386,5,7,20293.961407303013,48,OWN,DEBT_CONSOLIDATION,0
45,42155.40777311952,2.7390171378838817,26.254881576168522,67.66522631520976,6,7,42796.86464189744,12,RENT,DEBT_CONSOLIDATION,0
42,83563.5984424974,6.555937558038423,17.880260926654156,59.52601049333679,1,6,54874.363278400735,36,OWN,PERSONAL,0
33,48540.61136237443,6.439998381295485,15.673312954993834,35.942341383822345,4,13,38070.06611562342,36,MORTGAGE,EDUCATION,0
19,46365.32924768188,4.991549535424378,47.48567725589657,59.109934359412776,11,9,9261.548297424964,48,RENT,EDUCATION,0
35,31172.370277214697,7.955004082754327,18.998301877627853,38.5679656862463,5,8,33787.28602681315,24,RENT,EDUCATION,0
34,12108.376990553945,2.9779602348178154,31.08587532987489,70.777438853939,2,8,21518.93090498296,12,OWN,BUSINESS,0
47,46799.22652841311,0.6462896110733728,20.940454947732366,50.077617831117806,9,11,42386.013679553434,48,OWN,DEBT_CONSOLIDATION,0
56,56509.70224649235,4.094319963373543,30.545179394105148,64.13010531547665,3,13,20745.4307238158,48,MORTGAGE,BUSINESS,0
30,71991.68928655339,1.5397200212977824,51.935008849027874,29.180054192228553,9,10,60266.35928939425,12,OWN,EDUCATION,0
49,10000.0,2.4260582148378407,20.404134622389588,94.17657268244355,7,12,25437.085776012926,12,RENT,BUSINESS,0
67,27498.07345953942,0.08784163612323816,14.714951935248505,59.474231301843574,11,4,43637.13668714905,48,MORTGAGE,PERSONAL,0
46,38385.178188870996,2.4127345448121247,23.194054842577607,42.0978103204399,2,14,18503.831930047505,60,OWN,BUSINESS,0
63,49930.383028535965,8.272205318044218,23.985910560037915,48.59027404571316,7,14,1000.0,24,OWN,HOME_IMPROVEMENT,0
47,47099.32616943155,3.9123228018931284,26.653845673647787,70.61157287489524,9,6,12752.63119633888,48,RENT,HOME_IMPROVEMENT,0
35,47566.22628625461,0.04924434101993759,2.1317807556303774,54.80572521217471,4,12,32213.683266878626,60,RENT,DEBT_CONSOLIDATION,0
